"","id","site.id","neighborhood","pitstop.type","intervention.type","start.date","week.start","distance.km","count","week.end","site","pre.start","post.start","intervention","time","month"
"2730",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-25,"0.322",0,2018-07-02,"Judah Street and La Playa",2018-01-01,2019-01-01,"0",26,"6"
"2731",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-09,"0.322",0,2018-07-16,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",28,"7"
"2732",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-16,"0.322",0,2018-07-23,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",29,"7"
"2733",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-23,"0.322",0,2018-07-30,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",30,"7"
"2734",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-30,"0.322",0,2018-08-06,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",31,"7"
"2735",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-06,"0.322",1,2018-08-13,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",32,"8"
"2736",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-13,"0.322",0,2018-08-20,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",33,"8"
"2737",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-20,"0.322",0,2018-08-27,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",34,"8"
"2738",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-27,"0.322",0,2018-09-03,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",35,"8"
"2739",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-03,"0.322",0,2018-09-10,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",36,"9"
"2740",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-10,"0.322",0,2018-09-17,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",37,"9"
"2741",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-17,"0.322",0,2018-09-24,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",38,"9"
"2742",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-24,"0.322",1,2018-10-01,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",39,"9"
"2743",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-01,"0.322",0,2018-10-08,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",40,"10"
"2744",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-08,"0.322",0,2018-10-15,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",41,"10"
"2745",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-15,"0.322",1,2018-10-22,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",42,"10"
"2746",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-22,"0.322",0,2018-10-29,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",43,"10"
"2747",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-29,"0.322",0,2018-11-05,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",44,"10"
"2748",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-05,"0.322",0,2018-11-12,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",45,"11"
"2749",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-12,"0.322",0,2018-11-19,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",46,"11"
"2750",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-19,"0.322",0,2018-11-26,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",47,"11"
"2751",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-26,"0.322",1,2018-12-03,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",48,"11"
"2752",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-03,"0.322",1,2018-12-10,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",49,"12"
"2753",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-10,"0.322",1,2018-12-17,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",50,"12"
"2754",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-17,"0.322",2,2018-12-24,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",51,"12"
"2755",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-24,"0.322",0,2018-12-31,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",52,"12"
"2756",22,"22","Outer Sunset","Rec + Park","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-31,"0.322",1,2019-01-07,"Judah Street and La Playa",2018-01-01,2019-01-01,"1",53,"12"
"2757",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-01,"0.322",4,2018-01-08,"Market and Church Streets",2018-01-01,2019-01-01,"0",1,"1"
"2758",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-08,"0.322",4,2018-01-15,"Market and Church Streets",2018-01-01,2019-01-01,"0",2,"1"
"2759",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-15,"0.322",4,2018-01-22,"Market and Church Streets",2018-01-01,2019-01-01,"0",3,"1"
"2760",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-22,"0.322",2,2018-01-29,"Market and Church Streets",2018-01-01,2019-01-01,"0",4,"1"
"2761",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-29,"0.322",2,2018-02-05,"Market and Church Streets",2018-01-01,2019-01-01,"0",5,"1"
"2762",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-05,"0.322",5,2018-02-12,"Market and Church Streets",2018-01-01,2019-01-01,"0",6,"2"
"2763",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-12,"0.322",4,2018-02-19,"Market and Church Streets",2018-01-01,2019-01-01,"0",7,"2"
"2764",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-19,"0.322",6,2018-02-26,"Market and Church Streets",2018-01-01,2019-01-01,"0",8,"2"
"2765",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-26,"0.322",1,2018-03-05,"Market and Church Streets",2018-01-01,2019-01-01,"0",9,"2"
"2766",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-05,"0.322",4,2018-03-12,"Market and Church Streets",2018-01-01,2019-01-01,"0",10,"3"
"2767",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-12,"0.322",7,2018-03-19,"Market and Church Streets",2018-01-01,2019-01-01,"0",11,"3"
"2768",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-19,"0.322",4,2018-03-26,"Market and Church Streets",2018-01-01,2019-01-01,"0",12,"3"
"2769",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-26,"0.322",8,2018-04-02,"Market and Church Streets",2018-01-01,2019-01-01,"0",13,"3"
"2770",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-02,"0.322",4,2018-04-09,"Market and Church Streets",2018-01-01,2019-01-01,"0",14,"4"
"2771",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-09,"0.322",3,2018-04-16,"Market and Church Streets",2018-01-01,2019-01-01,"0",15,"4"
"2772",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-16,"0.322",7,2018-04-23,"Market and Church Streets",2018-01-01,2019-01-01,"0",16,"4"
"2773",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-23,"0.322",17,2018-04-30,"Market and Church Streets",2018-01-01,2019-01-01,"0",17,"4"
"2774",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-30,"0.322",3,2018-05-07,"Market and Church Streets",2018-01-01,2019-01-01,"0",18,"4"
"2775",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-07,"0.322",2,2018-05-14,"Market and Church Streets",2018-01-01,2019-01-01,"0",19,"5"
"2776",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-14,"0.322",5,2018-05-21,"Market and Church Streets",2018-01-01,2019-01-01,"0",20,"5"
"2777",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-21,"0.322",7,2018-05-28,"Market and Church Streets",2018-01-01,2019-01-01,"0",21,"5"
"2778",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-28,"0.322",0,2018-06-04,"Market and Church Streets",2018-01-01,2019-01-01,"0",22,"5"
"2779",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-04,"0.322",4,2018-06-11,"Market and Church Streets",2018-01-01,2019-01-01,"0",23,"6"
"2780",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-11,"0.322",7,2018-06-18,"Market and Church Streets",2018-01-01,2019-01-01,"0",24,"6"
"2781",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-18,"0.322",3,2018-06-25,"Market and Church Streets",2018-01-01,2019-01-01,"0",25,"6"
"2782",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-25,"0.322",7,2018-07-02,"Market and Church Streets",2018-01-01,2019-01-01,"0",26,"6"
"2783",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-09,"0.322",8,2018-07-16,"Market and Church Streets",2018-01-01,2019-01-01,"1",28,"7"
"2784",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-16,"0.322",10,2018-07-23,"Market and Church Streets",2018-01-01,2019-01-01,"1",29,"7"
"2785",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-23,"0.322",6,2018-07-30,"Market and Church Streets",2018-01-01,2019-01-01,"1",30,"7"
"2786",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-30,"0.322",7,2018-08-06,"Market and Church Streets",2018-01-01,2019-01-01,"1",31,"7"
"2787",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-06,"0.322",13,2018-08-13,"Market and Church Streets",2018-01-01,2019-01-01,"1",32,"8"
"2788",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-13,"0.322",9,2018-08-20,"Market and Church Streets",2018-01-01,2019-01-01,"1",33,"8"
"2789",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-20,"0.322",6,2018-08-27,"Market and Church Streets",2018-01-01,2019-01-01,"1",34,"8"
"2790",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-27,"0.322",4,2018-09-03,"Market and Church Streets",2018-01-01,2019-01-01,"1",35,"8"
"2791",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-03,"0.322",8,2018-09-10,"Market and Church Streets",2018-01-01,2019-01-01,"1",36,"9"
"2792",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-10,"0.322",16,2018-09-17,"Market and Church Streets",2018-01-01,2019-01-01,"1",37,"9"
"2793",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-17,"0.322",6,2018-09-24,"Market and Church Streets",2018-01-01,2019-01-01,"1",38,"9"
"2794",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-24,"0.322",5,2018-10-01,"Market and Church Streets",2018-01-01,2019-01-01,"1",39,"9"
"2795",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-01,"0.322",15,2018-10-08,"Market and Church Streets",2018-01-01,2019-01-01,"1",40,"10"
"2796",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-08,"0.322",18,2018-10-15,"Market and Church Streets",2018-01-01,2019-01-01,"1",41,"10"
"2797",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-15,"0.322",6,2018-10-22,"Market and Church Streets",2018-01-01,2019-01-01,"1",42,"10"
"2798",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-22,"0.322",14,2018-10-29,"Market and Church Streets",2018-01-01,2019-01-01,"1",43,"10"
"2799",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-29,"0.322",12,2018-11-05,"Market and Church Streets",2018-01-01,2019-01-01,"1",44,"10"
"2800",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-05,"0.322",6,2018-11-12,"Market and Church Streets",2018-01-01,2019-01-01,"1",45,"11"
"2801",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-12,"0.322",7,2018-11-19,"Market and Church Streets",2018-01-01,2019-01-01,"1",46,"11"
"2802",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-19,"0.322",7,2018-11-26,"Market and Church Streets",2018-01-01,2019-01-01,"1",47,"11"
"2803",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-26,"0.322",14,2018-12-03,"Market and Church Streets",2018-01-01,2019-01-01,"1",48,"11"
"2804",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-03,"0.322",11,2018-12-10,"Market and Church Streets",2018-01-01,2019-01-01,"1",49,"12"
"2805",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-10,"0.322",16,2018-12-17,"Market and Church Streets",2018-01-01,2019-01-01,"1",50,"12"
"2806",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-17,"0.322",8,2018-12-24,"Market and Church Streets",2018-01-01,2019-01-01,"1",51,"12"
"2807",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-24,"0.322",5,2018-12-31,"Market and Church Streets",2018-01-01,2019-01-01,"1",52,"12"
"2808",23,"5","Castro","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-31,"0.322",5,2019-01-07,"Market and Church Streets",2018-01-01,2019-01-01,"1",53,"12"
"2809",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-01,"0.322",3,2018-01-08,"Washington Square at Union St",2018-01-01,2019-01-01,"0",1,"1"
"2810",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-08,"0.322",7,2018-01-15,"Washington Square at Union St",2018-01-01,2019-01-01,"0",2,"1"
"2811",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-15,"0.322",4,2018-01-22,"Washington Square at Union St",2018-01-01,2019-01-01,"0",3,"1"
"2812",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-22,"0.322",2,2018-01-29,"Washington Square at Union St",2018-01-01,2019-01-01,"0",4,"1"
"2813",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-29,"0.322",2,2018-02-05,"Washington Square at Union St",2018-01-01,2019-01-01,"0",5,"1"
"2814",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-05,"0.322",3,2018-02-12,"Washington Square at Union St",2018-01-01,2019-01-01,"0",6,"2"
"2815",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-12,"0.322",0,2018-02-19,"Washington Square at Union St",2018-01-01,2019-01-01,"0",7,"2"
"2816",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-19,"0.322",3,2018-02-26,"Washington Square at Union St",2018-01-01,2019-01-01,"0",8,"2"
"2817",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-02-26,"0.322",3,2018-03-05,"Washington Square at Union St",2018-01-01,2019-01-01,"0",9,"2"
"2818",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-05,"0.322",4,2018-03-12,"Washington Square at Union St",2018-01-01,2019-01-01,"0",10,"3"
"2819",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-12,"0.322",6,2018-03-19,"Washington Square at Union St",2018-01-01,2019-01-01,"0",11,"3"
"2820",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-19,"0.322",0,2018-03-26,"Washington Square at Union St",2018-01-01,2019-01-01,"0",12,"3"
"2821",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-03-26,"0.322",2,2018-04-02,"Washington Square at Union St",2018-01-01,2019-01-01,"0",13,"3"
"2822",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-02,"0.322",4,2018-04-09,"Washington Square at Union St",2018-01-01,2019-01-01,"0",14,"4"
"2823",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-09,"0.322",4,2018-04-16,"Washington Square at Union St",2018-01-01,2019-01-01,"0",15,"4"
"2824",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-16,"0.322",3,2018-04-23,"Washington Square at Union St",2018-01-01,2019-01-01,"0",16,"4"
"2825",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-23,"0.322",4,2018-04-30,"Washington Square at Union St",2018-01-01,2019-01-01,"0",17,"4"
"2826",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-04-30,"0.322",0,2018-05-07,"Washington Square at Union St",2018-01-01,2019-01-01,"0",18,"4"
"2827",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-07,"0.322",6,2018-05-14,"Washington Square at Union St",2018-01-01,2019-01-01,"0",19,"5"
"2828",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-14,"0.322",4,2018-05-21,"Washington Square at Union St",2018-01-01,2019-01-01,"0",20,"5"
"2829",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-21,"0.322",5,2018-05-28,"Washington Square at Union St",2018-01-01,2019-01-01,"0",21,"5"
"2830",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-05-28,"0.322",1,2018-06-04,"Washington Square at Union St",2018-01-01,2019-01-01,"0",22,"5"
"2831",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-04,"0.322",4,2018-06-11,"Washington Square at Union St",2018-01-01,2019-01-01,"0",23,"6"
"2832",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-11,"0.322",7,2018-06-18,"Washington Square at Union St",2018-01-01,2019-01-01,"0",24,"6"
"2833",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-18,"0.322",4,2018-06-25,"Washington Square at Union St",2018-01-01,2019-01-01,"0",25,"6"
"2834",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-06-25,"0.322",7,2018-07-02,"Washington Square at Union St",2018-01-01,2019-01-01,"0",26,"6"
"2835",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-09,"0.322",7,2018-07-16,"Washington Square at Union St",2018-01-01,2019-01-01,"1",28,"7"
"2836",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-16,"0.322",2,2018-07-23,"Washington Square at Union St",2018-01-01,2019-01-01,"1",29,"7"
"2837",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-23,"0.322",6,2018-07-30,"Washington Square at Union St",2018-01-01,2019-01-01,"1",30,"7"
"2838",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-07-30,"0.322",5,2018-08-06,"Washington Square at Union St",2018-01-01,2019-01-01,"1",31,"7"
"2839",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-06,"0.322",9,2018-08-13,"Washington Square at Union St",2018-01-01,2019-01-01,"1",32,"8"
"2840",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-13,"0.322",13,2018-08-20,"Washington Square at Union St",2018-01-01,2019-01-01,"1",33,"8"
"2841",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-20,"0.322",6,2018-08-27,"Washington Square at Union St",2018-01-01,2019-01-01,"1",34,"8"
"2842",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-08-27,"0.322",5,2018-09-03,"Washington Square at Union St",2018-01-01,2019-01-01,"1",35,"8"
"2843",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-03,"0.322",9,2018-09-10,"Washington Square at Union St",2018-01-01,2019-01-01,"1",36,"9"
"2844",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-10,"0.322",13,2018-09-17,"Washington Square at Union St",2018-01-01,2019-01-01,"1",37,"9"
"2845",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-17,"0.322",13,2018-09-24,"Washington Square at Union St",2018-01-01,2019-01-01,"1",38,"9"
"2846",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-09-24,"0.322",5,2018-10-01,"Washington Square at Union St",2018-01-01,2019-01-01,"1",39,"9"
"2847",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-01,"0.322",10,2018-10-08,"Washington Square at Union St",2018-01-01,2019-01-01,"1",40,"10"
"2848",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-08,"0.322",8,2018-10-15,"Washington Square at Union St",2018-01-01,2019-01-01,"1",41,"10"
"2849",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-15,"0.322",7,2018-10-22,"Washington Square at Union St",2018-01-01,2019-01-01,"1",42,"10"
"2850",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-22,"0.322",13,2018-10-29,"Washington Square at Union St",2018-01-01,2019-01-01,"1",43,"10"
"2851",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-10-29,"0.322",17,2018-11-05,"Washington Square at Union St",2018-01-01,2019-01-01,"1",44,"10"
"2852",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-05,"0.322",10,2018-11-12,"Washington Square at Union St",2018-01-01,2019-01-01,"1",45,"11"
"2853",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-12,"0.322",4,2018-11-19,"Washington Square at Union St",2018-01-01,2019-01-01,"1",46,"11"
"2854",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-19,"0.322",5,2018-11-26,"Washington Square at Union St",2018-01-01,2019-01-01,"1",47,"11"
"2855",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-11-26,"0.322",18,2018-12-03,"Washington Square at Union St",2018-01-01,2019-01-01,"1",48,"11"
"2856",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-03,"0.322",16,2018-12-10,"Washington Square at Union St",2018-01-01,2019-01-01,"1",49,"12"
"2857",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-10,"0.322",5,2018-12-17,"Washington Square at Union St",2018-01-01,2019-01-01,"1",50,"12"
"2858",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-17,"0.322",1,2018-12-24,"Washington Square at Union St",2018-01-01,2019-01-01,"1",51,"12"
"2859",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-24,"0.322",4,2018-12-31,"Washington Square at Union St",2018-01-01,2019-01-01,"1",52,"12"
"2860",24,"24","North Beach","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-12-31,"0.322",7,2019-01-07,"Washington Square at Union St",2018-01-01,2019-01-01,"1",53,"12"
"2861",25,"25","The Embarcadero","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-01,"0.322",0,2018-01-08,"Embarcadero Plaza",2018-01-01,2019-01-01,"0",1,"1"
"2862",25,"25","The Embarcadero","JC Decaux","Existing Restroom, Unstaffed -> Staffed",2018-07-01,2018-01-08,"0.322",1,2018-01-15,"Embarcadero Plaza",2018-01-01,2019-01-01,"0",2,"1"
